review_id,restaurant_id,date,rating,review_text,monthly_sales,complaints_count,avg_rating,staff_turnover,risk_label
8342,127,12/25/2024,3,Whose ever near past hotel return seat health window figure help your ball public cultural tree reach us.,542323,36,3.09,0,1
8343,73,9/20/2024,1,World enjoy admit democratic position really they worry Mrs size be type behind.,490178,33,3.1,11,1
8344,5,3/10/2025,1,Our action detail relationship physical single choose process general fly campaign plan character order method project once than before want else what.,1082450,42,3.08,14,1
8345,165,11/10/2024,5,Figure southern century collection religious raise road take front similar report.,1700722,15,3.66,16,0
8346,93,11/8/2024,2,Quality beat form natural small production strong table contain.,1075913,21,2.87,6,0
8347,49,7/9/2025,2,Site election among learn east they energy pay professor resource road air word.,730381,26,4.08,9,0
8348,136,3/8/2025,4,Adult thank whom trip several put dog without like political series you your kid determine manager since authority business after out likely.,481606,42,5,6,0
8349,30,7/15/2025,3,Garden easy help condition situation politics civil wait nor officer until somebody detail institution tend might third kind.,1818523,42,4.83,9,0
8350,98,6/27/2025,4,Peace arm including most grow lead third who chance wear add.,1216573,6,4.94,14,0
8351,145,2/28/2025,1,Organization hair dream important have nothing teacher black doctor example miss.,1607769,31,4.19,17,0
8352,159,1/8/2025,1,Its model number whose line part relationship rock if week force.,440148,18,3.06,2,0
8353,84,9/13/2024,3,Air they fund modern nature hotel everything town hundred garden nature let effort.,1016129,21,2.66,3,0
8354,184,4/11/2025,4,Science whether political although large heavy good range dark.,277122,24,2.65,12,0
8355,92,3/7/2025,4,Important music after himself however hand remain.,1070463,26,3.26,8,0
8356,9,4/14/2025,1,Fill modern outside usually loss know weight head.,1013262,13,2.68,13,0
8357,146,4/16/2025,2,Sell save total full hand home this see because.,764008,7,4.71,18,0
8358,1,6/20/2025,5,Program area form book unit unit send debate court civil know take letter theory bill partner production range interview hundred class.,1537889,39,2.51,6,1
8359,160,1/15/2025,5,Real begin everything theory technology read sure analysis billion manage memory member.,1766358,27,2.66,7,1
8360,112,1/26/2025,2,Class us least financial provide term help ground store teacher strategy really require create he occur middle while that do prevent board cultural stock walk ball.,1004858,41,3.92,2,0
8361,43,7/25/2025,4,Voice ability national movement alone else economy seek nor before.,953225,36,4.67,1,0
8362,58,12/3/2024,4,Positive well policy catch player American follow partner put space business.,537270,35,3.31,13,0
8363,22,4/9/2025,3,Remain PM should above price office develop computer traditional know example decade environment although home far consider fear sense.,1615184,5,3.36,17,0
8364,49,4/9/2025,3,Lead turn spring quality reach figure as order something indicate bad.,730381,26,4.08,9,0
8365,55,8/27/2025,2,Respond point lead lot company garden them beyond western study pick car usually region never drop oil.,1630011,4,3.9,13,0
8366,93,5/3/2025,4,Practice full energy option authority bad agent admit financial picture alone senior film miss compare economic customer exactly partner charge next win.,1075913,21,2.87,6,0
8367,53,4/4/2025,2,What item large appear huge rule produce history relate seek worker when series sing.,1012255,23,3.81,4,0
8368,178,7/18/2025,2,Save ability stock civil upon himself various surface property nearly charge third way determine great.,1965476,3,4.87,5,0
8369,33,7/11/2025,5,Chair green politics partner say approach high option him third the home clear serve.,1666165,22,4.6,12,0
8370,148,12/12/2024,3,Must young sometimes city box person nearly specific these Congress spring artist population.,1559220,16,4.59,6,0
8371,160,9/17/2024,3,Century finish structure performance itself small lot left dark anyone important single cost likely seek surface.,1766358,27,2.66,7,1
8372,87,7/10/2025,5,He full magazine its summer home democratic read laugh standard news see beyond his bring significant blue view later suffer.,1750343,9,3.02,3,0
8373,12,12/24/2024,2,Concern really ten quite each pretty do explain class language few how eat scene.,1641079,4,4.23,13,0
8374,193,10/8/2024,3,Now ever seem much perform success live.,497778,12,4.13,3,0
8375,69,10/11/2024,4,Player popular recognize reflect write entire building rather subject strategy add standard.,1829402,32,2.97,6,1
8376,193,4/11/2025,5,Receive drug approach sense on think also ready none.,497778,12,4.13,3,0
8377,61,11/5/2024,1,Push who drive professor far station behind light discuss under majority firm eight remember school add life bed brother who loss relate bring feel window west.,424127,8,4.66,8,0
8378,197,3/7/2025,2,East rich behind half imagine also girl back.,1112436,6,2.88,9,0
8379,138,12/15/2024,5,Appear inside pass front bit sure face how official enjoy politics wide investment forget song lawyer speak enough.,1429886,4,3.81,14,0
8380,182,10/1/2024,1,Event three eye program decision.,1619731,13,4.49,11,0
8381,178,8/17/2025,4,Buy conference skin stock doctor particular life respond rise evening already push since military nearly save blood.,1965476,3,4.87,5,0
8382,190,1/16/2025,1,Term painting property yourself one mission often individual letter all house total until everybody teacher on executive receive less.,1563403,27,3.41,13,0
8383,27,6/6/2025,3,Perhaps natural likely whom lawyer west nice ok performance leader state six writer drive table weight able race theory together management option apply house.,228705,41,3.41,16,0
8384,8,6/13/2025,4,Mouth never each could magazine herself soon another director.,780896,17,3.78,16,0
8385,81,5/27/2025,2,Four increase throughout claim office camera approach remember move lay player create threat.,864748,27,2.5,8,1
8386,111,8/2/2025,1,Star want national fire American interest enter them sound must role main.,1790681,41,4.84,13,0
8387,144,10/6/2024,5,Sit exactly tend author action close effect debate fall.,1460331,29,3.78,3,0
8388,12,4/10/2025,2,Prevent mind professor friend some seven.,1641079,4,4.23,13,0
8389,191,7/9/2025,3,Lawyer range source night can we end clearly reduce traditional employee machine.,983529,15,3.57,3,0
8390,158,12/24/2024,1,Raise drug sort prevent hard card huge interest bag today respond weight save.,482654,48,4.31,18,0
8391,141,5/1/2025,5,Country political chance security recently light arm east any.,833960,39,4.4,14,0
8392,16,6/5/2025,5,Finally strong specific buy different test rate laugh rest huge buy.,1440522,37,3.4,17,0
8393,97,5/9/2025,3,Learn husband weight girl act few reason street play firm attack travel however light bad tax summer talk.,823804,7,2.85,10,0
8394,64,8/12/2025,1,Whole meeting book finally magazine although save value issue until right police six.,925487,22,3.59,12,0
8395,132,3/25/2025,4,Role me town blood full choice natural nothing staff fund participant girl several music force well drive indicate star political.,957918,38,4.48,14,0
8396,56,12/2/2024,5,Democratic within believe agree positive name between military adult mother different.,1601452,28,2.98,7,1
8397,152,6/30/2025,3,Book ready wall open group world idea four administration blood two.,438360,44,3.28,0,0
8398,178,12/7/2024,4,Appear from issue provide trip up every process population still include whom road.,1965476,3,4.87,5,0
8399,9,3/30/2025,4,Majority growth attention strategy represent law bad six total still picture ok friend.,1013262,13,2.68,13,0
8400,145,11/22/2024,2,Effort TV pick leg method we food.,1607769,31,4.19,17,0
8401,155,8/23/2025,1,Those politics myself drive mother truth fear administration significant evidence.,1661627,32,3.55,17,0
8402,86,7/3/2025,5,Summer avoid political despite create fear art lay kid institution prevent suddenly growth material.,1155015,18,3.34,16,0
8403,62,2/17/2025,1,Use available partner always provide similar American though stock animal former board.,894146,17,3.98,0,0
8404,51,3/14/2025,2,Dream watch today game drug fast how situation news down peace time thing floor hand price.,530624,19,4,4,0
8405,100,11/23/2024,2,Really back doctor some anything other central this nature rock number still between good world will seven question produce no person radio free woman decision pattern.,1908652,4,2.82,15,0
8406,85,3/25/2025,1,Significant simple single personal mind suffer land condition federal message life.,279880,25,2.87,8,0
8407,52,1/10/2025,4,Hundred line never cell throw author dark staff dinner game no.,1322727,12,3.95,11,0
8408,97,4/11/2025,4,Student conference standard environment man hear main will cut out suddenly conference none she look find detail may your.,823804,7,2.85,10,0
8409,181,9/27/2024,3,Card law bag happen among suddenly final win to allow sometimes you.,1876696,43,3.46,5,0
8410,59,8/5/2025,5,Idea help easy action suddenly image purpose least every fill.,1951548,30,3.43,10,0
8411,10,8/8/2025,2,Full debate dark would free woman.,1676990,17,3.95,14,0
8412,144,7/3/2025,5,Entire thing rest read continue consider real shoulder whose know else she degree culture respond you shake war or popular near see.,1460331,29,3.78,3,0
8413,143,7/28/2025,4,Trade receive take in appear need expert blood certain first writer despite professional charge.,1454305,24,3.76,2,0
8414,33,5/25/2025,1,Use reveal anything spring rich not other onto now keep.,1666165,22,4.6,12,0
8415,6,1/18/2025,1,You sit per heart action yes and purpose heart organization how race.,1418830,4,4.71,12,0
8416,9,7/18/2025,3,Opportunity charge present military think.,1013262,13,2.68,13,0
8417,20,4/1/2025,4,Data minute point control everyone especially then enough of scene charge statement economy.,757373,49,3.06,5,1
8418,116,2/15/2025,5,Pay will economy send account indicate TV people thousand other beat friend image economic pressure none know customer.,1956405,38,3.8,16,0
8419,141,3/8/2025,1,Rise religious candidate church Democrat interesting discussion financial house stand teacher.,833960,39,4.4,14,0
8420,179,3/18/2025,2,Mouth become certain drop business hold enjoy break foreign major natural he even forget decade argue hand meeting foreign.,1309163,32,4.97,1,0
8421,108,1/28/2025,3,Production thousand room education candidate tell citizen chance then head draw enter along pull whom magazine.,824545,45,3.79,18,0
8422,27,5/6/2025,1,Star hospital once try second whole performance.,228705,41,3.41,16,0
8423,74,2/17/2025,1,Follow environmental sign day vote beat way budget wish image she.,1469477,28,4.64,17,0
8424,19,3/2/2025,3,Number tonight account wall build trial sing notice agree bar grow range investment.,1038898,25,4.46,5,0
